method,task,regime,split,seed,episodes,success_rate,false_revision_rate,missed_violation_rate,belief_consistency,recovery_success,damage_rate,intervention_cost,calibration_error
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,0,72,0.569444,0.200270,0.191667,0.512462,0.550470,0.085262,0.380412,0.071792
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,1,72,0.625000,0.201047,0.189887,0.524795,0.542683,0.077499,0.382025,0.075293
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,2,72,0.708333,0.207987,0.184701,0.567160,0.545096,0.081499,0.382536,0.067798
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,3,72,0.722222,0.201805,0.192952,0.518176,0.565786,0.082771,0.390289,0.071121
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,4,72,0.513889,0.210227,0.195713,0.539372,0.552457,0.086092,0.370842,0.069495
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,5,72,0.583333,0.203460,0.194801,0.551779,0.543440,0.090117,0.390313,0.074410
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,6,72,0.722222,0.192933,0.197510,0.515162,0.524443,0.081949,0.380572,0.072490
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,0,72,0.625000,0.226897,0.219392,0.532800,0.521654,0.088928,0.395719,0.078286
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,1,72,0.597222,0.222339,0.220224,0.519911,0.530116,0.079640,0.393556,0.078752
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,2,72,0.638889,0.220765,0.220443,0.525337,0.530422,0.085291,0.394742,0.076831
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,3,72,0.638889,0.222255,0.212218,0.497449,0.516880,0.087783,0.397859,0.080414
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,4,72,0.625000,0.223528,0.212114,0.512947,0.522043,0.085003,0.394022,0.082754
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,5,72,0.597222,0.217919,0.212944,0.514617,0.525104,0.084255,0.396385,0.082465
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,6,72,0.680556,0.226172,0.210223,0.497044,0.522052,0.087371,0.391857,0.084255
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,0,72,0.666667,0.186394,0.181498,0.531264,0.559859,0.078445,0.371094,0.069435
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,1,72,0.708333,0.196784,0.182294,0.533148,0.557547,0.076540,0.373982,0.067650
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,2,72,0.680556,0.195155,0.179661,0.530773,0.553658,0.075777,0.374834,0.067481
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,3,72,0.694444,0.183433,0.190210,0.545279,0.576061,0.083012,0.373916,0.071674
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,4,72,0.694444,0.178258,0.183014,0.548156,0.556022,0.076339,0.375773,0.071701
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,5,72,0.750000,0.191148,0.184961,0.545297,0.549838,0.084411,0.373877,0.070184
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,6,72,0.694444,0.204409,0.186596,0.535569,0.562995,0.083610,0.367652,0.069305
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,0,72,0.638889,0.208576,0.205269,0.538228,0.530271,0.079270,0.388292,0.076832
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,1,72,0.611111,0.205078,0.194377,0.521375,0.546950,0.083404,0.389775,0.078355
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,2,72,0.680556,0.219636,0.197596,0.525087,0.550317,0.086142,0.374641,0.074654
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,3,72,0.666667,0.212202,0.195947,0.507004,0.557734,0.084598,0.385842,0.072700
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,4,72,0.680556,0.206390,0.203572,0.531396,0.548687,0.075306,0.393353,0.077640
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,5,72,0.611111,0.201920,0.206317,0.539353,0.548928,0.084423,0.382371,0.077753
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,6,72,0.722222,0.206941,0.192466,0.517286,0.539097,0.088874,0.382572,0.078790
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,0,72,0.652778,0.220350,0.211749,0.515528,0.527451,0.088979,0.395309,0.075393
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,1,72,0.611111,0.223772,0.217259,0.496247,0.516084,0.087631,0.397940,0.082939
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,2,72,0.625000,0.228738,0.207809,0.520221,0.520777,0.084224,0.401662,0.082211
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,3,72,0.680556,0.219673,0.211892,0.517147,0.502021,0.087354,0.396571,0.081663
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,4,72,0.597222,0.219511,0.218485,0.516292,0.525933,0.082991,0.398813,0.085046
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,5,72,0.750000,0.229454,0.216202,0.499924,0.526807,0.091314,0.394198,0.075301
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,6,72,0.680556,0.225074,0.210212,0.516923,0.520945,0.081528,0.397220,0.083033
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,0,72,0.638889,0.206994,0.196916,0.528213,0.531164,0.083558,0.388421,0.071152
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,1,72,0.694444,0.203735,0.197039,0.529562,0.545878,0.082162,0.381785,0.072047
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,2,72,0.583333,0.204507,0.206140,0.518033,0.559469,0.081750,0.381212,0.071480
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,3,72,0.625000,0.203305,0.198994,0.539786,0.513309,0.082544,0.378421,0.068067
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,4,72,0.652778,0.202309,0.196458,0.532628,0.547914,0.084617,0.385951,0.078524
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,5,72,0.694444,0.200187,0.197548,0.524499,0.544710,0.082672,0.381119,0.070067
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,6,72,0.694444,0.208656,0.199940,0.500107,0.536678,0.079553,0.387392,0.076017
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,0,72,0.722222,0.223194,0.214841,0.505170,0.511898,0.083105,0.395147,0.083073
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,1,72,0.555556,0.222297,0.212464,0.508761,0.512462,0.087523,0.396628,0.078107
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,2,72,0.625000,0.225504,0.217268,0.493846,0.510547,0.087327,0.400439,0.083543
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,3,72,0.777778,0.236972,0.214037,0.511906,0.532807,0.088018,0.401001,0.080895
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,4,72,0.652778,0.228101,0.207040,0.495904,0.525770,0.089816,0.394781,0.085113
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,5,72,0.638889,0.225619,0.219651,0.504543,0.516925,0.086478,0.394268,0.080239
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,6,72,0.625000,0.232345,0.210900,0.505692,0.515445,0.088600,0.399146,0.083813
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,in_distribution,0,72,0.694444,0.195255,0.182577,0.534632,0.554995,0.082142,0.378322,0.065567
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,in_distribution,1,72,0.805556,0.197733,0.180958,0.530676,0.553584,0.073355,0.378991,0.074645
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,in_distribution,2,72,0.666667,0.191716,0.185288,0.537902,0.565401,0.075870,0.371456,0.067072
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,in_distribution,3,72,0.611111,0.195286,0.181811,0.529405,0.549491,0.084855,0.380158,0.066445
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,in_distribution,4,72,0.680556,0.199486,0.179839,0.524627,0.556127,0.080651,0.378067,0.065534
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,in_distribution,5,72,0.750000,0.188276,0.189104,0.538881,0.552889,0.080033,0.375666,0.069517
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,in_distribution,6,72,0.694444,0.195438,0.181498,0.543388,0.545093,0.077227,0.367273,0.069615
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,0,72,0.666667,0.211523,0.214521,0.506756,0.531776,0.088769,0.387470,0.080690
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,1,72,0.555556,0.207769,0.197177,0.513723,0.545156,0.082130,0.388325,0.075799
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,2,72,0.680556,0.215109,0.205284,0.502113,0.555609,0.086674,0.392021,0.077713
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,3,72,0.680556,0.210240,0.210259,0.540637,0.535430,0.082545,0.386088,0.081668
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,4,72,0.597222,0.208975,0.206765,0.515235,0.529054,0.087220,0.386829,0.073330
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,5,72,0.652778,0.216807,0.194696,0.509114,0.532823,0.083025,0.387490,0.075073
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,6,72,0.625000,0.215944,0.201259,0.510760,0.527826,0.084449,0.388487,0.071815
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,0,72,0.583333,0.230005,0.226914,0.503827,0.513546,0.085230,0.400371,0.081628
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,1,72,0.666667,0.219953,0.209265,0.493117,0.521609,0.091292,0.392715,0.082436
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,2,72,0.638889,0.239831,0.209239,0.496871,0.525354,0.085722,0.402758,0.082752
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,3,72,0.638889,0.225245,0.215039,0.505121,0.513155,0.086626,0.402878,0.077137
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,4,72,0.638889,0.227105,0.211812,0.509937,0.532293,0.085660,0.400375,0.080783
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,5,72,0.638889,0.219020,0.219367,0.507842,0.513855,0.087771,0.400769,0.082506
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,6,72,0.708333,0.223416,0.212521,0.510226,0.528451,0.090195,0.398235,0.080944
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,0,72,0.625000,0.190796,0.192610,0.512002,0.539296,0.084791,0.397567,0.075884
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,1,72,0.708333,0.206794,0.209776,0.528081,0.540352,0.079853,0.384074,0.076630
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,2,72,0.680556,0.206025,0.201248,0.502076,0.541313,0.086944,0.384939,0.065214
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,3,72,0.625000,0.201801,0.206588,0.527682,0.530925,0.087798,0.392145,0.072713
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,4,72,0.638889,0.212838,0.202303,0.527916,0.549598,0.084225,0.385462,0.074311
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,5,72,0.625000,0.201069,0.192876,0.546505,0.532135,0.077388,0.388247,0.079602
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,6,72,0.611111,0.207341,0.197254,0.510237,0.527350,0.086237,0.396692,0.075487
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,combined_stress,0,72,0.583333,0.227510,0.221002,0.471410,0.532509,0.093126,0.394935,0.076779
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,combined_stress,1,72,0.666667,0.225927,0.216252,0.500498,0.522821,0.091321,0.399763,0.075748
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,combined_stress,2,72,0.625000,0.232096,0.224267,0.502086,0.512701,0.091198,0.398251,0.083070
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,combined_stress,3,72,0.541667,0.230318,0.219055,0.514819,0.526407,0.090813,0.396705,0.078478
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,combined_stress,4,72,0.666667,0.227827,0.214418,0.505597,0.523762,0.093108,0.397192,0.083950
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,combined_stress,5,72,0.694444,0.233368,0.207076,0.500323,0.511700,0.092757,0.399289,0.080393
human_intervention_revision,occluded_drawer_recovery,environment_change_intervention,combined_stress,6,72,0.597222,0.238671,0.219351,0.496645,0.526011,0.086508,0.401409,0.080051
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,0,72,0.638889,0.211938,0.210258,0.513490,0.521193,0.091157,0.392445,0.073492
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,1,72,0.666667,0.203370,0.195877,0.510731,0.540460,0.090829,0.391175,0.076192
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,2,72,0.597222,0.216290,0.206729,0.515576,0.550979,0.087536,0.384142,0.075730
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,3,72,0.694444,0.208320,0.209473,0.503570,0.551924,0.091073,0.388819,0.079510
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,4,72,0.666667,0.209096,0.200939,0.534762,0.536956,0.083872,0.389696,0.076941
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,5,72,0.611111,0.213282,0.206521,0.513951,0.538148,0.087738,0.388922,0.075449
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,6,72,0.680556,0.207392,0.205083,0.522568,0.531419,0.091322,0.391943,0.074687
