ablation,task,regime,seed,episode,success,utility,description
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,3,1,0.655782,0.769703,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,3,2,0.682183,0.759880,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,3,3,0.671760,0.767981,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,3,4,0.653701,0.747648,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,3,5,0.685537,0.764315,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,3,6,0.663926,0.763298,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,3,7,0.665340,0.778890,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,0,0.606129,0.713127,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,1,0.648944,0.751792,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,2,0.670999,0.753453,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,3,0.648804,0.750014,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,4,0.683768,0.792582,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,5,0.669405,0.746378,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,6,0.669674,0.754854,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,4,7,0.667257,0.764876,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,0,0.670373,0.776599,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,1,0.680139,0.772492,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,2,0.660069,0.743484,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,3,0.690434,0.777223,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,4,0.672407,0.762016,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,5,0.683512,0.778395,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,6,0.662012,0.760028,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,5,7,0.626401,0.716761,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,0,0.636857,0.742838,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,1,0.662888,0.752725,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,2,0.654081,0.757248,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,3,0.641997,0.720875,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,4,0.653100,0.750124,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,5,0.591682,0.697906,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,6,0.679607,0.780631,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,6,7,0.671551,0.752504,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,0,0.677899,0.774987,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,1,0.718029,0.783775,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,2,0.650475,0.750558,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,3,0.663605,0.747937,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,4,0.706343,0.800098,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,5,0.666408,0.757946,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,6,0.666857,0.750567,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,7,7,0.660024,0.752372,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,0,0.660439,0.739164,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,1,0.701425,0.774523,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,2,0.666491,0.764680,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,3,0.683630,0.776266,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,4,0.634900,0.750496,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,5,0.657143,0.750500,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,6,0.660559,0.748908,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,8,7,0.648397,0.745077,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,0,0.710031,0.793655,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,1,0.656096,0.762382,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,2,0.646249,0.736204,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,3,0.657000,0.734695,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,4,0.705437,0.811593,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,5,0.683945,0.770020,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,6,0.697243,0.806586,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,contact_precondition_failure,9,7,0.684084,0.774537,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,0,0.630676,0.707983,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,1,0.660309,0.733744,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,2,0.656268,0.717445,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,3,0.635318,0.708490,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,4,0.648131,0.716780,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,5,0.661697,0.733388,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,6,0.652592,0.736875,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,0,7,0.703882,0.783132,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,0,0.636910,0.722993,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,1,0.686972,0.757379,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,2,0.637374,0.718381,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,3,0.688891,0.768036,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,4,0.672294,0.753067,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,5,0.677915,0.758790,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,6,0.596686,0.644363,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,1,7,0.666973,0.737247,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,0,0.654526,0.711822,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,1,0.674257,0.746607,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,2,0.669472,0.737694,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,3,0.650882,0.721535,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,4,0.650620,0.747181,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,5,0.634465,0.691134,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,6,0.687655,0.750849,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,2,7,0.683601,0.754328,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,0,0.655311,0.718449,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,1,0.681216,0.756677,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,2,0.642019,0.741254,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,3,0.637553,0.713898,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,4,0.689472,0.777608,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,5,0.653358,0.723587,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,6,0.640492,0.717639,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,3,7,0.647480,0.727984,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,0,0.664133,0.739389,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,1,0.635231,0.700320,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,2,0.646126,0.718172,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,3,0.668663,0.750670,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,4,0.657213,0.727519,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,5,0.652059,0.735935,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,6,0.626559,0.691258,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,4,7,0.629930,0.703584,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,0,0.665977,0.716066,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,1,0.668517,0.720682,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,2,0.659240,0.721540,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,3,0.680393,0.741650,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,4,0.704363,0.768518,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,5,0.659070,0.739345,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,6,0.682891,0.751938,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,5,7,0.630372,0.696107,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,0,0.662333,0.734332,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,1,0.637619,0.714967,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,2,0.656089,0.733169,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,3,0.638868,0.707455,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,4,0.658543,0.725783,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,5,0.643789,0.713429,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,6,0.661660,0.754689,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,6,7,0.636168,0.696773,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,0,0.645581,0.719895,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,1,0.668735,0.747693,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,2,0.663417,0.731118,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,3,0.643728,0.731931,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,4,0.634741,0.692225,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,5,0.654356,0.728342,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,6,0.646893,0.735842,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,7,7,0.652740,0.710705,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,0,0.682394,0.751061,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,1,0.629891,0.731550,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,2,0.661517,0.739126,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,3,0.652071,0.718149,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,4,0.644963,0.727269,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,5,0.684404,0.734068,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,6,0.669522,0.734088,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,8,7,0.671375,0.741698,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,0,0.643588,0.704448,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,1,0.653284,0.724515,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,2,0.616503,0.704826,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,3,0.643043,0.725999,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,4,0.649955,0.725965,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,5,0.646284,0.696312,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,6,0.657427,0.748410,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,actuator_model_break,9,7,0.663227,0.720374,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,0,0.642428,0.709076,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,1,0.626548,0.652950,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,2,0.617610,0.652253,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,3,0.664301,0.705325,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,4,0.610070,0.645899,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,5,0.582480,0.636345,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,6,0.616748,0.654208,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,0,7,0.658790,0.701175,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,0,0.650876,0.699531,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,1,0.660917,0.706022,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,2,0.653910,0.707952,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,3,0.640213,0.703843,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,4,0.618472,0.660596,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,5,0.670130,0.705055,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,6,0.657238,0.677682,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,1,7,0.664115,0.710012,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,0,0.665572,0.724876,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,1,0.680498,0.731410,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,2,0.613083,0.682542,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,3,0.626093,0.667056,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,4,0.602768,0.676441,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,5,0.641032,0.698336,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,6,0.637758,0.685669,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,2,7,0.654787,0.680847,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,0,0.635459,0.698842,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,1,0.623957,0.664127,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,2,0.644776,0.695903,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,3,0.642132,0.709456,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,4,0.647023,0.690556,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,5,0.613239,0.671271,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,6,0.633532,0.686304,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,3,7,0.630790,0.695583,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,0,0.670085,0.707997,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,1,0.625063,0.683785,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,2,0.629080,0.682823,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,3,0.648738,0.712708,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,4,0.649614,0.692894,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,5,0.618251,0.675227,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,6,0.615577,0.662617,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,4,7,0.647395,0.698554,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,0,0.619275,0.649881,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,1,0.580191,0.629458,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,2,0.636578,0.675734,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,3,0.605820,0.646609,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,4,0.640985,0.675106,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,5,0.650083,0.702148,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,6,0.644777,0.712441,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,5,7,0.663786,0.713901,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,0,0.627385,0.680910,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,1,0.602990,0.648265,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,2,0.627293,0.675568,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,3,0.661057,0.721252,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,4,0.632727,0.681569,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,5,0.673173,0.729077,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,6,0.595037,0.637990,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,6,7,0.656261,0.713570,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,0,0.653253,0.687711,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,1,0.629068,0.676402,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,2,0.636749,0.675268,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,3,0.634157,0.681620,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,4,0.637521,0.692336,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,5,0.673344,0.722879,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,6,0.634019,0.673621,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,7,7,0.654912,0.698346,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,0,0.658426,0.724570,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,1,0.633393,0.696704,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,2,0.639262,0.682397,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,3,0.648954,0.692022,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,4,0.655666,0.687022,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,5,0.636367,0.685691,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,6,0.635189,0.680899,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,8,7,0.624105,0.665461,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,0,0.630252,0.690993,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,1,0.636626,0.691706,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,2,0.637624,0.671357,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,3,0.635928,0.673100,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,4,0.651424,0.705997,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,5,0.643704,0.670811,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,6,0.600534,0.671827,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,environment_change_intervention,9,7,0.682759,0.719280,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,0,0.573594,0.407033,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,1,0.553716,0.412010,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,2,0.564313,0.403754,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,3,0.563397,0.398312,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,4,0.557765,0.395906,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,5,0.575454,0.411075,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,6,0.534631,0.387837,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,0,7,0.564546,0.418045,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,1,0,0.565885,0.401363,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,1,1,0.572811,0.401207,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,1,2,0.541831,0.401581,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,1,3,0.561334,0.384862,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,1,4,0.534604,0.369997,removes counterfactual transition/recovery check
minus_counterfactual_consistency,deformable_contact_replan,combined_intervention_stress,1,5,0.551222,0.383442,removes counterfactual transition/recovery check
