method,task,regime,split,success,ci95_success,utility,ci95_utility,false_revision,ci95_false_revision,missed_violation,ci95_missed_violation,belief_consistency,ci95_belief_consistency,recovery_success,ci95_recovery_success,damage_rate,ci95_damage_rate,intervention_cost,ci95_intervention_cost,revision_calibration_error,ci95_revision_calibration_error,unsafe_revision,ci95_unsafe_revision,causal_attribution_f1,ci95_causal_attribution_f1,n
conformal_intervention_filter,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,0.537192,0.003719,0.124352,0.004266,0.175250,0.001670,0.380618,0.002068,0.510356,0.002310,0.364508,0.002405,0.158114,0.001223,0.369820,0.001328,0.064217,0.001354,0.125095,0.001339,0.456929,0.002905,80
conformal_intervention_filter,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,0.558977,0.004038,0.207697,0.004569,0.168902,0.001864,0.333767,0.002201,0.507411,0.002948,0.404332,0.002289,0.158737,0.001422,0.313719,0.001659,0.064133,0.001503,0.117575,0.001319,0.455898,0.002696,80
conformal_intervention_filter,occluded_drawer_recovery,actuator_model_break,sparse_feedback,0.529940,0.003898,0.100637,0.004527,0.209778,0.001854,0.366426,0.002093,0.501131,0.002499,0.398420,0.003212,0.166042,0.001408,0.378571,0.001556,0.062042,0.001303,0.131765,0.001404,0.456609,0.002270,80
conformal_intervention_filter,occluded_drawer_recovery,combined_intervention_stress,combined_stress,0.404007,0.003722,-0.366946,0.004495,0.391864,0.002313,0.503271,0.001904,0.362167,0.002508,0.320013,0.002501,0.197950,0.001265,0.448843,0.001298,0.055148,0.001838,0.216836,0.001510,0.363729,0.002679,80
conformal_intervention_filter,occluded_drawer_recovery,combined_intervention_stress,in_distribution,0.496946,0.003934,-0.029325,0.004413,0.330048,0.002120,0.340920,0.002079,0.404585,0.002661,0.374466,0.002596,0.169238,0.001441,0.300959,0.001555,0.061033,0.001717,0.182413,0.001229,0.363796,0.003178,80
conformal_intervention_filter,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,0.440677,0.003964,-0.234121,0.004091,0.358239,0.002113,0.446845,0.002095,0.387022,0.002502,0.321641,0.002407,0.181853,0.001406,0.399528,0.001502,0.057504,0.001516,0.202102,0.001387,0.364648,0.002837,80
conformal_intervention_filter,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,0.463776,0.003650,-0.150639,0.004562,0.349949,0.002222,0.402247,0.002316,0.382382,0.002395,0.360823,0.002943,0.183198,0.001417,0.339476,0.001421,0.059858,0.001710,0.195470,0.001479,0.364851,0.002440,80
conformal_intervention_filter,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,0.432345,0.003472,-0.263623,0.004541,0.393119,0.002025,0.433361,0.002431,0.371339,0.002621,0.350144,0.002914,0.190848,0.001353,0.409152,0.001688,0.056939,0.001631,0.208648,0.001609,0.364225,0.002322,80
conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,combined_stress,0.509082,0.003665,0.030233,0.004770,0.199285,0.001972,0.419315,0.002168,0.494618,0.002660,0.374918,0.002608,0.167873,0.001173,0.415608,0.001391,0.062206,0.001484,0.137979,0.001360,0.465384,0.003053,80
conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,in_distribution,0.604883,0.003517,0.367905,0.004326,0.137919,0.002247,0.259721,0.002051,0.539461,0.002498,0.428176,0.002584,0.140170,0.001311,0.268620,0.001541,0.067866,0.001519,0.102857,0.001380,0.463018,0.002126,80
conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,0.544602,0.003924,0.163587,0.004515,0.163405,0.001988,0.360511,0.002325,0.519060,0.002479,0.375250,0.002541,0.153157,0.001399,0.366260,0.001395,0.064431,0.001341,0.122494,0.001408,0.462501,0.002666,80
conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,new_operator_interventions,0.567540,0.003468,0.244902,0.004206,0.158277,0.002230,0.318539,0.002182,0.517136,0.002435,0.416776,0.002872,0.153085,0.001323,0.308722,0.001610,0.066577,0.001401,0.115493,0.001462,0.463298,0.002877,80
conformal_intervention_filter,occluded_drawer_recovery,contact_precondition_failure,sparse_feedback,0.537820,0.003932,0.135192,0.004207,0.200533,0.002118,0.350772,0.001949,0.507222,0.002219,0.407685,0.002875,0.159963,0.001350,0.376463,0.001519,0.064020,0.001567,0.128623,0.001340,0.464544,0.002280,80
conformal_intervention_filter,occluded_drawer_recovery,environment_change_intervention,combined_stress,0.483207,0.004019,-0.067629,0.004524,0.232981,0.001717,0.452037,0.002205,0.469437,0.002451,0.355460,0.002789,0.180506,0.001438,0.421761,0.001571,0.059650,0.001606,0.153120,0.001369,0.446993,0.002619,80
conformal_intervention_filter,occluded_drawer_recovery,environment_change_intervention,in_distribution,0.573512,0.004062,0.268170,0.004382,0.169768,0.002156,0.290594,0.002110,0.515213,0.002548,0.406481,0.002556,0.151508,0.001205,0.274400,0.001364,0.066812,0.001276,0.117728,0.001204,0.449606,0.002945,80
conformal_intervention_filter,occluded_drawer_recovery,environment_change_intervention,long_horizon_recovery,0.521340,0.003755,0.068441,0.004832,0.195704,0.002349,0.397192,0.002219,0.496417,0.002904,0.354605,0.002524,0.163654,0.001346,0.373087,0.001460,0.061216,0.001488,0.137616,0.001402,0.446214,0.002413,80
conformal_intervention_filter,occluded_drawer_recovery,environment_change_intervention,new_operator_interventions,0.544284,0.003888,0.153306,0.004661,0.188065,0.002417,0.351304,0.002210,0.495433,0.002273,0.396319,0.003040,0.165964,0.001162,0.313740,0.001644,0.064248,0.001424,0.129777,0.001343,0.447491,0.003273,80
conformal_intervention_filter,occluded_drawer_recovery,environment_change_intervention,sparse_feedback,0.515031,0.004046,0.042939,0.004170,0.232558,0.001938,0.383148,0.002109,0.483254,0.002537,0.384838,0.002768,0.171679,0.001307,0.380929,0.001846,0.062997,0.001502,0.141775,0.001155,0.447481,0.002329,80
conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,combined_stress,0.518286,0.003811,0.048958,0.004748,0.290981,0.001747,0.328947,0.002267,0.438779,0.002774,0.432400,0.002349,0.137347,0.001267,0.426028,0.001375,0.061868,0.001649,0.163869,0.001347,0.421296,0.002744,80
conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,in_distribution,0.607702,0.004289,0.381670,0.004911,0.227431,0.002474,0.169859,0.002296,0.482639,0.002431,0.484151,0.002509,0.107492,0.001107,0.280460,0.001199,0.069183,0.001582,0.128873,0.001507,0.419613,0.002926,80
conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,long_horizon_recovery,0.554583,0.003795,0.181868,0.004442,0.256461,0.002149,0.273779,0.002324,0.462325,0.002115,0.434330,0.002767,0.119532,0.001298,0.377195,0.001628,0.065182,0.001567,0.148175,0.001538,0.419205,0.002798,80
conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,new_operator_interventions,0.573433,0.003491,0.262198,0.003873,0.247047,0.002038,0.229530,0.002241,0.460901,0.002541,0.473394,0.002528,0.121121,0.001359,0.320340,0.001379,0.067362,0.001450,0.139834,0.001329,0.420088,0.002575,80
conformal_intervention_filter,occluded_drawer_recovery,false_human_hint,sparse_feedback,0.544545,0.003810,0.153575,0.004334,0.289372,0.002251,0.260615,0.002126,0.450596,0.002910,0.463678,0.002458,0.128715,0.001198,0.386460,0.001427,0.064727,0.001650,0.152732,0.001224,0.418569,0.002499,80
conformal_intervention_filter,occluded_drawer_recovery,noisy_observation,combined_stress,0.544230,0.003886,0.173895,0.004776,0.216923,0.001937,0.308348,0.002284,0.477535,0.002545,0.448006,0.002511,0.128608,0.001277,0.422165,0.001480,0.066500,0.001617,0.123267,0.001475,0.451482,0.002452,80
conformal_intervention_filter,occluded_drawer_recovery,noisy_observation,in_distribution,0.644359,0.004028,0.518473,0.004790,0.155164,0.002036,0.146002,0.002201,0.520608,0.002801,0.498230,0.002575,0.099454,0.001169,0.274388,0.001462,0.071487,0.001724,0.088821,0.001338,0.453983,0.002657,80
conformal_intervention_filter,occluded_drawer_recovery,noisy_observation,long_horizon_recovery,0.590656,0.003850,0.322591,0.004805,0.179649,0.002073,0.248800,0.002150,0.504277,0.002341,0.447057,0.002572,0.110777,0.001170,0.374416,0.001444,0.067527,0.001496,0.106749,0.001346,0.453581,0.002962,80
conformal_intervention_filter,occluded_drawer_recovery,noisy_observation,new_operator_interventions,0.609665,0.003575,0.399718,0.004391,0.173995,0.002178,0.203855,0.002334,0.502658,0.002504,0.487171,0.003155,0.114776,0.001286,0.316822,0.001536,0.069651,0.001552,0.098666,0.001270,0.453876,0.002788,80
conformal_intervention_filter,occluded_drawer_recovery,noisy_observation,sparse_feedback,0.579096,0.003796,0.288115,0.004539,0.215797,0.002115,0.237749,0.002445,0.491573,0.002529,0.476631,0.002227,0.120623,0.001360,0.382771,0.001422,0.067170,0.001546,0.113073,0.001482,0.452766,0.003031,80
conformal_intervention_filter,occluded_drawer_recovery,nominal,combined_stress,0.601927,0.003878,0.367283,0.004654,0.142024,0.002389,0.255797,0.002135,0.537272,0.002454,0.479008,0.003068,0.110843,0.001363,0.404505,0.001361,0.068631,0.001489,0.096502,0.001479,0.494152,0.002770,80
conformal_intervention_filter,occluded_drawer_recovery,nominal,in_distribution,0.693221,0.003915,0.701076,0.004569,0.082284,0.002084,0.094990,0.002236,0.579566,0.002352,0.531402,0.002580,0.081839,0.001493,0.257868,0.001548,0.073294,0.001547,0.061046,0.001337,0.494920,0.002443,80
conformal_intervention_filter,occluded_drawer_recovery,nominal,long_horizon_recovery,0.638343,0.003688,0.500327,0.004557,0.106483,0.002295,0.201360,0.002095,0.562112,0.002344,0.481823,0.002457,0.094015,0.001424,0.353992,0.001536,0.070029,0.001402,0.082872,0.001573,0.493558,0.002516,80
conformal_intervention_filter,occluded_drawer_recovery,nominal,new_operator_interventions,0.657923,0.004085,0.581651,0.004708,0.099676,0.002054,0.155076,0.002116,0.559041,0.002680,0.519902,0.002782,0.094697,0.001271,0.296916,0.001256,0.072863,0.001581,0.073799,0.001190,0.496385,0.002779,80
conformal_intervention_filter,occluded_drawer_recovery,nominal,sparse_feedback,0.629718,0.003766,0.470846,0.004658,0.141567,0.002078,0.189142,0.002262,0.545901,0.002948,0.510803,0.002731,0.102119,0.001262,0.364387,0.001590,0.070914,0.001215,0.087365,0.001449,0.496426,0.002823,80
conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,combined_stress,0.511737,0.003558,0.037686,0.004875,0.212175,0.002298,0.402371,0.001877,0.486577,0.002591,0.382114,0.002399,0.163583,0.001234,0.418288,0.001425,0.063446,0.001743,0.138533,0.001256,0.459569,0.002366,80
conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,in_distribution,0.607551,0.004376,0.381746,0.004833,0.149110,0.002257,0.239929,0.002302,0.531568,0.002623,0.439159,0.002502,0.133787,0.001234,0.271898,0.001584,0.067881,0.001766,0.101912,0.001354,0.459527,0.002959,80
conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,long_horizon_recovery,0.553158,0.003592,0.180861,0.004681,0.173094,0.002157,0.345454,0.002474,0.508670,0.002708,0.387555,0.003002,0.145180,0.001312,0.369367,0.001461,0.065599,0.001526,0.123048,0.001593,0.459242,0.002552,80
conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,new_operator_interventions,0.569262,0.004005,0.255503,0.004887,0.169514,0.002213,0.301067,0.002142,0.507114,0.002386,0.430064,0.002715,0.147492,0.001337,0.309999,0.001715,0.066018,0.001611,0.116263,0.001288,0.459777,0.002759,80
conformal_intervention_filter,occluded_drawer_recovery,physical_rule_violation,sparse_feedback,0.544991,0.003950,0.151962,0.004655,0.209289,0.002159,0.335150,0.002450,0.500257,0.002552,0.417932,0.002420,0.153234,0.001287,0.378938,0.001559,0.063224,0.001509,0.128628,0.001322,0.457485,0.002690,80
conformal_intervention_filter,payload_shift_pick,actuator_model_break,combined_stress,0.493301,0.003982,-0.033164,0.004723,0.212181,0.002144,0.436128,0.002328,0.484430,0.002916,0.365069,0.002686,0.195411,0.001229,0.419709,0.001448,0.062196,0.001550,0.141988,0.001494,0.455591,0.002618,80
conformal_intervention_filter,payload_shift_pick,actuator_model_break,in_distribution,0.588060,0.004161,0.306375,0.004659,0.150440,0.002341,0.274722,0.002101,0.528475,0.002890,0.413753,0.002961,0.165206,0.001281,0.272100,0.001649,0.066550,0.001349,0.106953,0.001546,0.457178,0.002545,80
conformal_intervention_filter,payload_shift_pick,actuator_model_break,long_horizon_recovery,0.528213,0.003436,0.102305,0.004191,0.175598,0.001887,0.379101,0.002282,0.507233,0.002295,0.364983,0.002932,0.177077,0.001151,0.369659,0.001570,0.062784,0.001388,0.125536,0.001523,0.457541,0.002423,80
conformal_intervention_filter,payload_shift_pick,actuator_model_break,new_operator_interventions,0.551510,0.003412,0.182753,0.003979,0.170917,0.002237,0.334219,0.001931,0.508337,0.002484,0.404019,0.002732,0.180304,0.001258,0.312804,0.001471,0.064222,0.001533,0.120166,0.001227,0.457729,0.002350,80
conformal_intervention_filter,payload_shift_pick,actuator_model_break,sparse_feedback,0.522950,0.004248,0.079530,0.005197,0.208912,0.002251,0.365414,0.002446,0.498936,0.002652,0.394775,0.003142,0.186054,0.001218,0.379239,0.001744,0.062396,0.001581,0.130787,0.001401,0.457298,0.002654,80
conformal_intervention_filter,payload_shift_pick,combined_intervention_stress,combined_stress,0.399813,0.003186,-0.388008,0.004191,0.392532,0.001919,0.503651,0.001801,0.358694,0.002486,0.320586,0.003087,0.218838,0.001423,0.448014,0.001566,0.055874,0.001377,0.218496,0.001374,0.364747,0.002476,80
conformal_intervention_filter,payload_shift_pick,combined_intervention_stress,in_distribution,0.490962,0.003345,-0.052609,0.004221,0.331122,0.002251,0.341160,0.002184,0.401916,0.002498,0.373619,0.002699,0.189007,0.001471,0.302761,0.001494,0.063021,0.001513,0.183532,0.001474,0.361910,0.003176,80
conformal_intervention_filter,payload_shift_pick,combined_intervention_stress,long_horizon_recovery,0.432229,0.003910,-0.255326,0.004823,0.356173,0.002398,0.446346,0.002058,0.386451,0.002265,0.321988,0.002418,0.202429,0.001329,0.397426,0.001438,0.059145,0.001814,0.201993,0.001230,0.365185,0.002642,80
conformal_intervention_filter,payload_shift_pick,combined_intervention_stress,new_operator_interventions,0.459312,0.003669,-0.168348,0.004211,0.351980,0.002177,0.401428,0.002040,0.385303,0.002663,0.363170,0.002548,0.202913,0.001243,0.340167,0.001424,0.058304,0.001493,0.195072,0.001337,0.365157,0.002639,80
conformal_intervention_filter,payload_shift_pick,combined_intervention_stress,sparse_feedback,0.428191,0.003811,-0.281231,0.004366,0.392055,0.002145,0.434422,0.001983,0.374373,0.003205,0.348994,0.002459,0.209642,0.001443,0.408800,0.001653,0.058567,0.001648,0.209000,0.001360,0.364065,0.002573,80
conformal_intervention_filter,payload_shift_pick,contact_precondition_failure,combined_stress,0.508797,0.004589,0.015343,0.005545,0.198028,0.002031,0.419440,0.002741,0.493288,0.002778,0.374882,0.002623,0.189014,0.001422,0.415507,0.001682,0.062965,0.001648,0.136838,0.001338,0.464312,0.002570,80
conformal_intervention_filter,payload_shift_pick,contact_precondition_failure,in_distribution,0.596076,0.003667,0.347029,0.005129,0.137112,0.002069,0.257383,0.002525,0.536812,0.002852,0.428087,0.002363,0.159829,0.001301,0.268162,0.001480,0.067714,0.001520,0.102756,0.001397,0.465365,0.002834,80
conformal_intervention_filter,payload_shift_pick,contact_precondition_failure,long_horizon_recovery,0.543510,0.004402,0.145437,0.005036,0.167217,0.001973,0.363135,0.001988,0.521013,0.002623,0.376333,0.002778,0.172595,0.001262,0.367356,0.001586,0.064546,0.001395,0.120711,0.001413,0.462180,0.002404,80
conformal_intervention_filter,payload_shift_pick,contact_precondition_failure,new_operator_interventions,0.565532,0.004246,0.227310,0.004785,0.157564,0.002017,0.317613,0.002356,0.514510,0.002501,0.412884,0.002416,0.174413,0.001271,0.309767,0.001587,0.065338,0.001533,0.115042,0.001386,0.462926,0.002779,80
conformal_intervention_filter,payload_shift_pick,contact_precondition_failure,sparse_feedback,0.533346,0.003812,0.117403,0.004783,0.199948,0.002091,0.350174,0.002105,0.507402,0.002768,0.406247,0.002527,0.180324,0.001364,0.373114,0.001621,0.066163,0.001674,0.128055,0.001312,0.465206,0.003367,80
conformal_intervention_filter,payload_shift_pick,environment_change_intervention,combined_stress,0.477628,0.004003,-0.088992,0.004797,0.233122,0.002267,0.452678,0.002042,0.470569,0.002447,0.352075,0.002726,0.201374,0.001317,0.420827,0.001584,0.060397,0.001409,0.152962,0.001330,0.446781,0.002690,80
conformal_intervention_filter,payload_shift_pick,environment_change_intervention,in_distribution,0.573123,0.004615,0.254551,0.005104,0.168936,0.002144,0.291460,0.002222,0.515949,0.003085,0.407094,0.002569,0.171047,0.001064,0.272638,0.001530,0.067206,0.001752,0.116776,0.001377,0.447922,0.002735,80
conformal_intervention_filter,payload_shift_pick,environment_change_intervention,long_horizon_recovery,0.514939,0.003840,0.048704,0.004544,0.196568,0.002204,0.396049,0.002295,0.499378,0.002582,0.354644,0.002376,0.183554,0.001158,0.372159,0.001501,0.063089,0.001220,0.137654,0.001407,0.446508,0.002394,80
conformal_intervention_filter,payload_shift_pick,environment_change_intervention,new_operator_interventions,0.540094,0.003566,0.134153,0.004847,0.189896,0.002255,0.349697,0.002258,0.494538,0.002443,0.394295,0.002666,0.185530,0.001365,0.314332,0.001571,0.064427,0.001397,0.129939,0.001542,0.447176,0.002509,80
conformal_intervention_filter,payload_shift_pick,environment_change_intervention,sparse_feedback,0.509247,0.003924,0.022413,0.004168,0.231891,0.002014,0.384475,0.002063,0.485012,0.002714,0.384600,0.002698,0.191701,0.001409,0.383139,0.001447,0.061056,0.001609,0.142173,0.001357,0.448064,0.002819,80
conformal_intervention_filter,payload_shift_pick,false_human_hint,combined_stress,0.511195,0.003890,0.026088,0.004471,0.290099,0.002177,0.330043,0.002559,0.434932,0.002470,0.431310,0.002714,0.156797,0.001379,0.426394,0.001645,0.064009,0.001335,0.163237,0.001437,0.418537,0.002712,80
conformal_intervention_filter,payload_shift_pick,false_human_hint,in_distribution,0.603713,0.003825,0.362364,0.004642,0.229773,0.002241,0.169605,0.001766,0.481965,0.002323,0.486281,0.002752,0.127883,0.001358,0.279248,0.001451,0.070123,0.001647,0.129228,0.001403,0.422352,0.002442,80
